customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-01517,Male,0,No,No,47,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,115.66,5057.35,No
CUST-01518,Male,0,No,No,20,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,32.55,557.75,No
CUST-01519,Female,0,Yes,No,33,Yes,No,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),28.97,873.31,No
CUST-01520,Male,0,Yes,Yes,30,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),38.19,1064.97,No
CUST-01521,Female,0,No,No,37,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,One year,No,Mailed check,113.72,3757.38,No
CUST-01522,Male,0,Yes,No,53,No,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,46.68,2577.7,Yes
CUST-01523,Male,0,Yes,Yes,69,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,79.92,5007.85,No
CUST-01524,Male,0,Yes,No,8,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,47.44,368.89,No
CUST-01525,Male,0,Yes,No,1,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,One year,No,Credit card (automatic),91.4,82.79,No
CUST-01526,Male,0,No,No,7,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),82.38,581.94,No
CUST-01527,Male,0,No,No,62,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),115.88,7091.5,No
CUST-01528,Male,0,No,No,58,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,51.54,3011.51,Yes
CUST-01529,Female,0,Yes,No,8,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,49.88,352.21,Yes
CUST-01530,Female,0,No,No,64,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,97.48,5741.05,Yes
CUST-01531,Female,0,No,Yes,8,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Two year,Yes,Electronic check,34.14,243.21,No
CUST-01532,Female,0,Yes,No,3,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,92.27,274.33,Yes
CUST-01533,Female,0,Yes,No,58,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,No,Electronic check,96.76,5532.47,No
CUST-01534,Male,0,No,No,32,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,105.56,3530.09,No
CUST-01535,Male,1,Yes,No,68,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,88.36,6191.46,No
CUST-01536,Female,0,Yes,No,49,Yes,No,DSL,No,Yes,Yes,No,Yes,No,One year,No,Electronic check,35.04,1781.1,No
CUST-01537,Male,0,Yes,Yes,38,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,52.27,1918.52,No
CUST-01538,Female,0,Yes,No,2,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,23.7,41.7,Yes
CUST-01539,Female,0,Yes,No,9,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,94.78,884.28,No
CUST-01540,Male,1,Yes,No,46,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),88.5,4171.32,Yes
CUST-01541,Male,0,No,No,65,No,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,70.52,4275.52,No
CUST-01542,Male,0,Yes,No,49,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),117.83,5546.22,Yes
CUST-01543,Female,0,No,No,29,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),50.62,1276.71,No
CUST-01544,Male,0,Yes,No,29,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),108.83,2916.33,Yes
CUST-01545,Female,1,No,No,33,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,36.54,1218.79,Yes
CUST-01546,Female,0,No,No,28,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),115.42,3378.41,No
CUST-01547,Female,1,No,No,26,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,47.46,1168.51,No
CUST-01548,Male,0,No,No,29,Yes,Yes,DSL,No,No,No,No,Yes,Yes,One year,Yes,Mailed check,100.24,2635.74,No
CUST-01549,Male,0,No,Yes,11,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,One year,Yes,Mailed check,29.45,325.53,No
CUST-01550,Female,0,No,No,34,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,59.74,2073.64,Yes
CUST-01551,Male,0,Yes,Yes,48,No,No phone service,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),116.52,5465.5,Yes
CUST-01552,Male,0,Yes,Yes,27,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Credit card (automatic),49.75,1271.41,Yes
CUST-01553,Male,0,No,No,72,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,97.62,7230.33,No
CUST-01554,Female,0,Yes,Yes,40,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,67.41,2656.59,No
CUST-01555,Female,0,No,No,31,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,79.74,2101.64,Yes
CUST-01556,Male,0,No,Yes,65,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),79.05,5366.29,No
CUST-01557,Female,0,Yes,No,39,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,One year,No,Electronic check,76.16,2948.65,No
CUST-01558,Male,0,No,Yes,24,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Two year,No,Electronic check,67.3,1528.83,No
CUST-01559,Male,0,Yes,Yes,68,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,37.44,2171.81,No
CUST-01560,Male,0,Yes,No,23,Yes,No,DSL,No,No,No,No,No,No,Two year,No,Mailed check,19.25,380.36,No
CUST-01561,Male,0,No,No,61,Yes,No,DSL,No,No,No,No,Yes,Yes,Two year,Yes,Electronic check,87.09,5544.12,Yes
CUST-01562,Female,1,Yes,No,27,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,No,Credit card (automatic),90.01,2452.7,No
CUST-01563,Female,0,No,Yes,16,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Two year,Yes,Mailed check,96.93,1348.3,No
CUST-01564,Female,0,No,No,45,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,112.95,5080.76,No
CUST-01565,Male,0,Yes,No,27,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Two year,Yes,Electronic check,34.58,825.87,No
CUST-01566,Male,0,No,Yes,5,Yes,No,DSL,Yes,No,No,Yes,No,Yes,One year,No,Bank transfer (automatic),108.83,504.76,No
CUST-01567,Male,1,No,No,59,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),42.06,2360.52,Yes
CUST-01568,Female,0,Yes,No,72,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,No,Electronic check,73.3,5440.23,No
CUST-01569,Male,0,Yes,No,35,Yes,Yes,DSL,Yes,No,No,Yes,No,No,Two year,Yes,Bank transfer (automatic),44.45,1338.58,No
CUST-01570,Female,0,No,No,70,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Two year,Yes,Electronic check,32.17,1974.63,No
CUST-01571,Female,0,No,No,46,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),23.24,1073.74,No
CUST-01572,Female,0,Yes,No,56,No,No phone service,Fiber optic,No,Yes,No,Yes,Yes,No,Two year,No,Mailed check,53.05,3117.03,No
CUST-01573,Female,0,Yes,No,24,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,117.08,2824.71,No
CUST-01574,Female,0,No,No,10,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),66.2,665.66,Yes
CUST-01575,Female,1,No,No,38,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),21.83,793.04,No
CUST-01576,Male,0,Yes,No,70,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,86.81,5583.81,Yes
CUST-01577,Male,0,No,No,48,Yes,No,DSL,Yes,Yes,No,No,No,Yes,One year,No,Electronic check,38.58,1626.46,No
CUST-01578,Female,0,Yes,No,9,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,Credit card (automatic),23.96,191.15,Yes
CUST-01579,Female,0,No,No,50,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,98.84,4638.94,No
CUST-01580,Male,1,Yes,Yes,69,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,One year,No,Mailed check,63.51,4569.4,Yes
CUST-01581,Female,0,Yes,No,48,Yes,No,DSL,Yes,No,No,Yes,No,No,One year,Yes,Electronic check,117.67,5486.86,No
CUST-01582,Female,0,Yes,No,39,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),90.91,3627.89,No
CUST-01583,Male,0,No,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,47.44,213.21,Yes
CUST-01584,Female,0,No,No,11,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,118.1,1206.28,Yes
CUST-01585,Female,1,No,No,60,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),106.82,6385.34,No
CUST-01586,Female,0,No,No,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,50.24,1171.56,No
CUST-01587,Male,0,Yes,No,7,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,No,Electronic check,47.63,301.77,No
CUST-01588,Male,1,No,No,60,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,69.25,4000.79,No
CUST-01589,Male,1,Yes,No,50,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),73.26,3626.06,No
CUST-01590,Female,0,No,Yes,67,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Two year,Yes,Electronic check,77.02,4836.1,No
CUST-01591,Female,0,Yes,No,69,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,Two year,No,Electronic check,40.19,2837.75,No
CUST-01592,Male,0,Yes,No,55,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Mailed check,23.58,1253.95,No
CUST-01593,Female,0,No,No,16,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,73.24,1148.7,No
CUST-01594,Female,1,No,No,12,No,No phone service,DSL,No,No,No,No,No,No,Two year,Yes,Mailed check,79.85,866.33,No
CUST-01595,Female,0,No,Yes,27,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,115.71,2860.39,No
CUST-01596,Female,0,No,No,33,Yes,No,Fiber optic,No,No,No,No,No,No,One year,No,Electronic check,73.45,2079.9,No
CUST-01597,Female,0,Yes,No,55,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),33.94,1614.71,No
CUST-01598,Male,0,No,No,52,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),49.34,2675.35,No
CUST-01599,Female,0,Yes,Yes,37,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,23.3,827.71,Yes
CUST-01600,Male,0,No,No,15,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Two year,Yes,Electronic check,19.57,256.66,No
CUST-01601,Female,0,No,Yes,65,No,No phone service,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,No,Credit card (automatic),66.75,3958.14,Yes
CUST-01602,Male,0,Yes,No,68,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,85.52,5680.79,Yes
CUST-01603,Female,0,Yes,No,3,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),115.04,352.6,Yes
CUST-01604,Male,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),82.62,5134.64,Yes
CUST-01605,Female,0,Yes,No,5,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Credit card (automatic),36.47,171.55,No
CUST-01606,Male,0,Yes,No,9,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,110.54,859.27,No
CUST-01607,Female,0,Yes,No,1,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Two year,No,Electronic check,107.75,101.55,Yes
CUST-01608,Male,0,Yes,No,30,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),59.58,1777.4,No
CUST-01609,Female,0,No,No,71,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,71.29,5085.46,No
CUST-01610,Male,0,No,No,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,68.94,1247.67,Yes
CUST-01611,Male,0,Yes,No,27,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,One year,Yes,Electronic check,62.91,1534.59,No
CUST-01612,Female,1,Yes,No,63,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,One year,No,Electronic check,51.64,3408.24,No
CUST-01613,Female,0,Yes,No,31,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,118.66,3212.43,Yes
CUST-01614,Male,0,No,Yes,19,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),110.64,2058.17,Yes
CUST-01615,Female,1,No,No,62,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,52.01,3215.88,No
CUST-01616,Male,0,No,No,7,No,No phone service,Fiber optic,No,Yes,Yes,Yes,Yes,No,One year,Yes,Electronic check,80.65,567.2,Yes
CUST-01617,Male,0,No,No,37,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,26.71,971.68,No
CUST-01618,Male,0,No,Yes,71,No,No phone service,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),94.02,6228.56,No
CUST-01619,Female,1,No,No,8,No,No phone service,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,104.06,727.31,No
CUST-01620,Male,0,Yes,Yes,57,No,No phone service,DSL,No,Yes,Yes,Yes,No,Yes,Two year,No,Electronic check,65.62,3606.77,No
CUST-01621,Male,0,No,No,28,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,No,Mailed check,25.75,697.81,No
CUST-01622,Female,0,No,No,17,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,77.4,1290.13,No
CUST-01623,Female,0,No,No,11,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Mailed check,23.6,268.82,No
CUST-01624,Female,0,No,No,15,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),101.23,1424.01,No
CUST-01625,Female,0,Yes,No,30,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,77.67,2427.3,Yes
CUST-01626,Male,0,No,No,6,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,106.83,572.38,No
CUST-01627,Male,0,Yes,Yes,12,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),56.65,612.44,No
CUST-01628,Male,0,Yes,No,61,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),43.52,2323.54,No
CUST-01629,Male,0,Yes,No,36,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,113.75,3542.27,No
CUST-01630,Female,1,No,No,35,Yes,No,DSL,No,No,No,No,Yes,No,Two year,Yes,Electronic check,109.88,3625.78,Yes
CUST-01631,Male,0,No,No,67,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),24.73,1618.64,No
CUST-01632,Male,0,No,No,63,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,106.06,6204.49,Yes
CUST-01633,Female,0,No,No,40,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Mailed check,112.66,4327.96,No
CUST-01634,Male,0,Yes,Yes,31,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,64.23,1852.31,Yes
CUST-01635,Male,0,No,No,37,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,109.06,3466.17,No
CUST-01636,Male,0,No,Yes,5,Yes,No,DSL,No,No,No,Yes,No,Yes,Two year,No,Electronic check,63.62,281.47,No
CUST-01637,Male,0,No,No,4,Yes,No,DSL,No,Yes,Yes,No,Yes,No,One year,Yes,Electronic check,23.84,86.17,No
CUST-01638,Male,0,Yes,No,26,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,73.73,1872.84,No
CUST-01639,Male,0,No,No,24,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),113.47,2785.94,No
CUST-01640,Female,1,No,No,39,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Mailed check,72.48,2505.54,No
CUST-01641,Female,1,No,No,56,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),32.18,1613.3,No
CUST-01642,Male,0,No,No,54,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,62.84,3369.7,No
CUST-01643,Male,0,No,No,38,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,28.84,1141.09,No
CUST-01644,Female,0,No,No,54,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,77.7,3862.66,No
CUST-01645,Male,1,No,Yes,19,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,81.72,1419.21,No
CUST-01646,Male,0,No,Yes,26,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,No,Credit card (automatic),85.74,2055.94,Yes
CUST-01647,Male,1,Yes,No,52,No,No phone service,Fiber optic,No,Yes,Yes,No,No,No,One year,Yes,Electronic check,23.39,1075.2,No
CUST-01648,Female,0,No,No,61,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,Two year,Yes,Bank transfer (automatic),104.51,6046.45,No
CUST-01649,Male,1,No,No,67,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),111.51,7162.59,No
CUST-01650,Female,0,No,No,22,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,One year,No,Mailed check,47.25,916.27,No
CUST-01651,Male,0,No,Yes,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,97.87,1488.72,No
CUST-01652,Female,0,Yes,No,11,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,67.3,659.17,No
CUST-01653,Female,0,Yes,No,39,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,72.18,2733.82,No
CUST-01654,Male,0,No,No,61,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,42.77,2588.91,No
CUST-01655,Female,0,No,No,49,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),109.26,4877.92,No
CUST-01656,Male,0,Yes,No,61,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,115.75,7082.49,No
CUST-01657,Female,0,Yes,No,12,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Two year,No,Mailed check,84.77,1049.62,No
CUST-01658,Male,0,Yes,Yes,13,No,No phone service,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,33.47,414.95,Yes
CUST-01659,Male,0,Yes,No,58,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,72.52,4340.49,No
CUST-01660,Female,0,Yes,Yes,11,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,48.85,524.06,Yes
CUST-01661,Male,0,Yes,Yes,64,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,Two year,Yes,Electronic check,63.99,3641.21,No
CUST-01662,Male,1,Yes,Yes,31,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),86.8,2425.41,No
CUST-01663,Female,0,Yes,Yes,11,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,One year,No,Credit card (automatic),25.21,268.45,No
CUST-01664,Male,0,Yes,No,43,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),38.74,1490.95,No
CUST-01665,Male,0,No,Yes,36,No,No phone service,Fiber optic,No,No,Yes,No,No,No,Two year,No,Bank transfer (automatic),94.49,2893.92,No
CUST-01666,Female,0,Yes,Yes,2,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,21.89,39.49,Yes
CUST-01667,Female,0,Yes,No,61,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Electronic check,79.39,4166.23,Yes
CUST-01668,Male,0,Yes,No,36,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,45.26,1677.49,No
CUST-01669,Male,0,Yes,No,49,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),110.05,5324.18,No
CUST-01670,Female,0,Yes,No,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),102.98,2379.78,No
